Sample	BP	Sh	F	Si	ISi
L1RP_S13	0.3604004449388209	2.1035448670204784	15.087107389720671	0.7763572539928407	4.471417105422181
L1SG_S5	0.1748477248298101	5.66161221983621	625.5150125911935	0.9657131409330297	29.165692840127647
L2RP_S14	0.9563384734272367	0.23823044801886734	2.577967294646174	0.08455334151773508	1.092362936424846
L2SG_S6	0.3076923076923077	2.7623972725711017	18.43405504649122	0.8726484782822811	7.852281515854601
S1RP_S11	0.86	0.6583659582779908	2.7412900586762325	0.2550772863300662	1.3424211420180803
S1SG_S3	0.4404907975460123	3.556591845461972	151.2479673506791	0.8010771032701006	5.027073385915024
S2RP_S12	0.7093164717824736	1.1535520516968012	8.867424097242143	0.4760986937123942	1.908756454695745
S2SG_S4	0.18014230271668824	3.269897922119281	57.438845673956095	0.910681095179721	11.195838126454044
